ScaleR,InstanceNumber,InstanceID,MethodOrder,MethodID,MethodLabel,Run,Seed,J,L3D_m,Hplus_m,FlightTime_s,TransferEnergy_kJ,TransferLength_m,DetourCount,UnsafeStraightCount,MinimumTransferClearance_m,ImprovementVsFixed_pct,GapToExact_pct,Runtime_s,Generations,OrderLibraryIndices,OrderRouteIDs,Directions,Feasible,OptimalityCertified,ExactSolverGap_pct
10,10,R10_I10,4,GA_DP,Proposed GA-DP,4,21272504,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1578086,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,5,21272505,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1596403,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,6,21272506,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1572532,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,7,21272507,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1584937,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,8,21272508,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1591489,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,9,21272509,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1600873,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,10,21272510,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1592583,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,11,21272511,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1627626,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,12,21272512,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1683775,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,13,21272513,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1658709,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,14,21272514,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1633547,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,15,21272515,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1773422,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,16,21272516,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1668143,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,17,21272517,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1659148,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,18,21272518,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1598545,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,19,21272519,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.1579922,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,4,GA_DP,Proposed GA-DP,20,21272520,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.156491,150,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,0,NaN
10,10,R10_I10,5,EXACT,Exact optimum,1,NaN,398.986916822071,8426.94776756793,437.233808496941,1456.28649656251,79.8272894132804,3601.1375375251,5,4,25,17.0037357880509,0,0.0490648,0,8-10-5-16-14-2-22-15-7-12,F301_S000000|F300_S005000|F301_S010000|M005_S011200|M009_S005000|M009_S000000|F177_S000000|F195_S001400|F073_S005000|F132_S000000,++++--+---,1,1,0
20,1,R20_I01,1,FIXED,Fixed order + fixed direction,1,NaN,870.03404724948,20292.1289564184,907.590057737008,3198.1890250079,231.178572361264,10627.4405701253,14,12,25,0,21.074966402586,5.23e-05,0,4-18-13-21-16-24-2-3-23-25-11-9-7-12-22-15-10-8-19-5,M001_S001200|M001_S006200|M002_S000000|M002_S011200|M005_S011200|M007_S007800|M009_S000000|M009_S010000|F002_S000000|F003_S000000|F005_S005000|F010_S000000|F073_S005000|F132_S000000|F177_S000000|F195_S001400|F300_S005000|F301_S000000|F301_S005000|F301_S010000,++++++++++++++++++++,1,0,NaN
20,1,R20_I01,2,NN_DP,Nearest neighbour-DP,1,NaN,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.0003985,0,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,1,22263001,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3683704,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,2,22263002,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3700554,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,3,22263003,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3672751,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,4,22263004,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3666301,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,5,22263005,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3666751,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,6,22263006,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3652958,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,7,22263007,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.363199,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,8,22263008,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3715092,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,9,22263009,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.367279,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,10,22263010,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3647934,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,11,22263011,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3752176,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,12,22263012,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.370801,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,13,22263013,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3651676,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,14,22263014,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.361494,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,15,22263015,738.929267407743,14538.5294134771,529.815778990559,2753.92077277601,100.318474388266,4873.84102718401,7,3,25,15.0689252054228,2.83027027288954,0.3595932,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-2-24-15,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M009_S000000|M007_S007800|F195_S001400,+--++++++++---++---+,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,16,22263016,738.929267407743,14538.5294134771,529.815778990559,2753.92077277601,100.318474388266,4873.84102718401,7,3,25,15.0689252054228,2.83027027288954,0.3673503,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-2-24-15,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M009_S000000|M007_S007800|F195_S001400,+--++++++++---++---+,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,17,22263017,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3658526,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,18,22263018,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.373487,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,19,22263019,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3652691,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,3,JOINT_GA,Joint-encoding GA,20,22263020,752.077703095818,15134.4030076039,567.381625523169,2802.90242259642,113.427836701572,5469.71462131081,7,3,25,13.5576699011456,4.66002212480042,0.3630743,150,25-11-18-4-8-19-5-10-13-23-9-22-7-12-21-16-3-24-15-2,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M007_S007800|F195_S001400|M009_S000000,+--++++++++---++--++,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,1,22263501,719.055080017253,13360.2279374395,520.817724813011,2662.9122277631,80.5589146653533,3695.53955114643,3,1,25,17.3532251650991,0.0645548641772333,0.206365,150,13-10-18-4-8-19-5-11-25-23-12-7-22-15-24-2-3-16-9-21,M002_S000000|F300_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F005_S005000|F003_S000000|F002_S000000|F132_S000000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F010_S000000|M002_S011200,-+-++++-+-+++-+++---,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,2,22263502,718.591194447688,13393.1186705694,523.578099445551,2662.51292826467,80.0670371189086,3728.43028427631,3,0,25.7785443968074,17.4065432589175,0,0.2140585,150,13-10-18-4-8-19-5-11-25-23-21-9-16-3-2-24-15-22-7-12,M002_S000000|F300_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F005_S005000|F003_S000000|F002_S000000|M002_S011200|F010_S000000|M005_S011200|M009_S010000|M009_S000000|M007_S007800|F195_S001400|F177_S000000|F073_S005000|F132_S000000,-+-++++-+-+++---+---,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,3,22263503,718.591194447688,13393.1186705694,523.578099445551,2662.51292826467,80.0670371189086,3728.43028427631,3,0,25.7785443968074,17.4065432589175,0,0.2134459,150,13-10-18-4-8-19-5-11-25-23-21-9-16-3-2-24-15-22-7-12,M002_S000000|F300_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F005_S005000|F003_S000000|F002_S000000|M002_S011200|F010_S000000|M005_S011200|M009_S010000|M009_S000000|M007_S007800|F195_S001400|F177_S000000|F073_S005000|F132_S000000,-+-++++-+-+++---+---,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,4,22263504,722.354877387623,13622.3394301244,498.422787417455,2687.38136082387,83.8370144737,3957.6510438313,4,1,25,16.9739529537642,0.523758566625299,0.2054124,150,13-10-5-19-8-4-18-11-25-23-12-7-22-15-24-2-3-16-9-21,M002_S000000|F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F132_S000000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F010_S000000|M002_S011200,------++-++++-+++---,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,5,22263505,719.055080017253,13360.2279374395,520.817724813011,2662.9122277631,80.5589146653533,3695.53955114643,3,1,25,17.3532251650991,0.0645548641772333,0.2166123,150,13-10-18-4-8-19-5-11-25-23-12-7-22-15-24-2-3-16-9-21,M002_S000000|F300_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F005_S005000|F003_S000000|F002_S000000|F132_S000000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F010_S000000|M002_S011200,-+-++++-+-+++-+++---,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,6,22263506,718.591194447688,13393.1186705694,523.578099445551,2662.51292826467,80.0670371189086,3728.43028427631,3,0,25.7785443968074,17.4065432589175,0,0.2059669,150,13-10-18-4-8-19-5-11-25-23-21-9-16-3-2-24-15-22-7-12,M002_S000000|F300_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F005_S005000|F003_S000000|F002_S000000|M002_S011200|F010_S000000|M005_S011200|M009_S010000|M009_S000000|M007_S007800|F195_S001400|F177_S000000|F073_S005000|F132_S000000,-+-++++-+-+++---+---,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,7,22263507,724.880941212439,13606.0468944988,534.437421378851,2693.81995662807,86.3536382799575,3941.35850820571,5,2,26.3665048456766,16.6836121524126,0.875288594314761,0.217289,150,13-10-5-19-8-4-18-11-25-23-9-12-7-22-15-24-2-3-16-21,M002_S000000|F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F010_S000000|F132_S000000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|M002_S011200,------++-+++++-+++--,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,8,22263508,736.907802650246,14562.3567584214,511.564992324623,2756.52685536929,98.1781806659486,4897.66837212832,8,4,25,15.3012683837027,2.5489608478485,0.2135866,150,25-11-18-4-8-19-5-10-13-7-12-21-16-3-2-24-15-22-9-23,F003_S000000|F005_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F300_S005000|M002_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S011200|M009_S010000|M009_S000000|M007_S007800|F195_S001400|F177_S000000|F010_S000000|F002_S000000,+--++++++--++---++--,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,9,22263509,719.055080017253,13360.2279374395,520.817724813011,2662.9122277631,80.5589146653533,3695.53955114643,3,1,25,17.3532251650991,0.0645548641772333,0.2197541,150,13-10-18-4-8-19-5-11-25-23-12-7-22-15-24-2-3-16-9-21,M002_S000000|F300_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F005_S005000|F003_S000000|F002_S000000|F132_S000000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F010_S000000|M002_S011200,-+-++++-+-+++-+++---,1,0,NaN
20,1,R20_I01,4,GA_DP,Proposed GA-DP,10,22263510,718.591194447688,13393.1186705694,523.578099445551,2662.51292826467,80.0670371189086,3728.43028427631,3,0,25.7785443968074,17.4065432589175,0,0.2130928,150,13-10-18-4-8-19-5-11-25-23-21-9-16-3-2-24-15-22-7-12,M002_S000000|F300_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F005_S005000|F003_S000000|F002_S000000|M002_S011200|F010_S000000|M005_S011200|M009_S010000|M009_S000000|M007_S007800|F195_S001400|F177_S000000|F073_S005000|F132_S000000,-+-++++-+-+++---+---,1,0,NaN
