road_id,short_id,road_class,source_feature_id,paper_road_id,horizontal_length_m,original_vertex_count,resampled_vertex_count,dem_valid_fraction,elevation_raw_min_m,elevation_raw_max_m,elevation_raw_mean_m,elevation_smooth_min_m,elevation_smooth_max_m,elevation_smooth_range_m,absolute_grade_p95_percent,three_dimensional_length_m,representative_longitude_deg,representative_latitude_deg,google_maps_lookup_url
MORND-FLD-186,F186,Field,186,,90.6606172798935,4,47,1,951.678179519995,961.565083251853,958.008847937643,953.551422558017,961.266742658532,7.71532010051465,14.6802384949092,91.046464850046,99.0664169274838,24.2537238301898,"https://www.google.com/maps/search/?api=1&query=24.25372383,99.06641693"
MORND-FLD-187,F187,Field,187,,33.3334603665904,3,18,1,949.344550913707,951.529287110039,950.857803916984,950.476175928555,951.34096279701,0.864786868455099,4.16481376795278,33.4284759653169,99.0653815369006,24.2537513451143,"https://www.google.com/maps/search/?api=1&query=24.25375135,99.06538154"
MORND-FLD-188,F188,Field,188,,81.6024651515684,2,42,1,955.819600950767,965.13063959331,960.814175372348,956.992229777961,964.461496591196,7.46926681323487,12.6848491115917,81.984621528663,99.0669302818929,24.2538303838289,"https://www.google.com/maps/search/?api=1&query=24.25383038,99.06693028"
MORND-FLD-189,F189,Field,189,,61.8479524713799,3,32,1,959.056559594657,966.135383758251,962.943786831135,960.407756202619,965.380878058545,4.97312185592511,12.4590748482958,62.2187396358586,99.067434768705,24.2539179755577,"https://www.google.com/maps/search/?api=1&query=24.25391798,99.06743477"
MORND-FLD-190,F190,Field,190,,52.2241752219469,2,28,1,964.478151392551,969.925548416671,967.537180591773,965.799092865145,969.208997528808,3.40990466366372,10.8282164667776,52.3606204662928,99.0680694241846,24.2546062705316,"https://www.google.com/maps/search/?api=1&query=24.25460627,99.06806942"
MORND-FLD-191,F191,Field,191,,158.272506754244,7,81,1,967.416779990362,979.745509618312,971.928485915302,968.862855938561,978.005880287048,9.14302434848707,24.9484227425415,162.242144777746,99.0686115473035,24.2553250044928,"https://www.google.com/maps/search/?api=1&query=24.25532500,99.06861155"
MORND-FLD-192,F192,Field,192,,40.7840103346143,2,22,1,970.218736749428,978.029794406304,974.870330787504,972.895866828987,976.844794746021,3.94892791703467,17.8402927175422,40.9878776855679,99.0687625572442,24.2552163953191,"https://www.google.com/maps/search/?api=1&query=24.25521640,99.06876256"
MORND-FLD-193,F193,Field,193,,83.4326077960233,2,43,1,978.633730080517,985.74209653726,983.384463465736,980.079491071317,985.608248668477,5.52875759715914,12.3199898879774,83.6738856662734,99.0693752130858,24.2551945327146,"https://www.google.com/maps/search/?api=1&query=24.25519453,99.06937521"
MORND-FLD-194,F194,Field,194,,733.972527032641,40,368,0.989130434782609,914.130276537306,948.899833836711,934.355911405972,914.654668130823,948.422607748653,33.7679396178298,17.1403016268119,739.326051460618,99.0601409867077,24.2564542086782,"https://www.google.com/maps/search/?api=1&query=24.25645421,99.06014099"
MORND-FLD-195,F195,Field,195,,1104.69461539679,64,554,0.992779783393502,890.905103096304,991.457804313395,920.716666566948,891.267647597601,990.577038760569,99.3093911629684,26.7565581991482,1115.40564900222,99.0630137950401,24.2537787471124,"https://www.google.com/maps/search/?api=1&query=24.25377875,99.06301380"
MORND-FLD-196,F196,Field,196,,411.986134856858,11,207,1,973.925679492844,1010.49623935467,990.214847616709,974.348260230532,1009.04668367503,34.6984234445014,11.4735660646032,415.890758237543,99.065123092953,24.2571123271716,"https://www.google.com/maps/search/?api=1&query=24.25711233,99.06512309"
MORND-FLD-197,F197,Field,197,,311.805318639839,11,157,1,985.88292990075,993.024443631955,991.333354723342,988.119586765823,992.877220454909,4.75763368908565,9.71530403770089,312.721213912876,99.0667729170085,24.2572867013112,"https://www.google.com/maps/search/?api=1&query=24.25728670,99.06677292"
MORND-FLD-198,F198,Field,198,,471.154531661664,35,237,1,966.780706082022,984.010641895082,977.650343344069,967.425282854567,983.169043943878,15.7437610893109,13.6146763402603,473.461449296282,99.0706391588809,24.2572976564687,"https://www.google.com/maps/search/?api=1&query=24.25729766,99.07063916"
MORND-FLD-199,F199,Field,199,,306.849313532491,14,155,1,943.173375063972,966.134727008658,951.758282423212,944.209904735173,964.799750076687,20.5898453415142,20.6200757846224,309.761931268742,99.0624970690675,24.2549668212142,"https://www.google.com/maps/search/?api=1&query=24.25496682,99.06249707"
MORND-FLD-200,F200,Field,200,,42.5498751946976,2,23,1,898.119649134096,906.669945968495,902.694156233416,900.211896732565,905.140294444119,4.92839771155423,20.0277821825616,42.8781203290568,99.0603829284455,24.2530907633474,"https://www.google.com/maps/search/?api=1&query=24.25309076,99.06038293"
MORND-FLD-201,F201,Field,201,,33.7763968897799,2,18,0.777777777777778,913.929815124123,922.35675878707,918.441031055913,915.380986162384,919.464665844976,4.08367968259211,17.1444212369442,34.0800841486512,99.0582236578747,24.254977542947,"https://www.google.com/maps/search/?api=1&query=24.25497754,99.05822366"
MORND-FLD-202,F202,Field,202,,97.2324684113148,3,50,0.92,894.401470845728,919.472696836025,906.486564033102,895.331960909061,916.604754070893,21.2727931618322,29.8876052092273,99.8846042113094,99.0584276173013,24.2544665031758,"https://www.google.com/maps/search/?api=1&query=24.25446650,99.05842762"
MORND-FLD-203,F203,Field,203,,301.828382877815,13,152,1,892.312357550217,952.198861219386,925.957576253309,894.447483743457,951.669340756702,57.2218570132453,26.3474554988727,309.908542657623,99.0593939874779,24.2548606118716,"https://www.google.com/maps/search/?api=1&query=24.25486061,99.05939399"
MORND-FLD-204,F204,Field,204,,358.345019985205,16,181,0.977900552486188,937.088450898473,955.814740547664,947.19958988323,937.469498354355,955.79469254049,18.3251941861346,10.3594537817159,359.783557940305,99.0595998841489,24.2560677349085,"https://www.google.com/maps/search/?api=1&query=24.25606773,99.05959988"
MORND-FLD-205,F205,Field,205,,81.3642620068794,2,42,1,934.487509243884,943.653909621966,940.30333026111,936.389308031828,942.603179526327,6.21387149449981,18.3118741578301,81.8127210022304,99.0585278113637,24.2562918647745,"https://www.google.com/maps/search/?api=1&query=24.25629186,99.05852781"
MORND-FLD-206,F206,Field,206,,101.3755780606,3,52,1,934.954299846032,944.910245521916,941.04129053622,936.167310312695,944.544592114361,8.37728180166573,14.0102155376333,102.862299357419,99.0589279997662,24.255997627838,"https://www.google.com/maps/search/?api=1&query=24.25599763,99.05892800"
MORND-FLD-207,F207,Field,207,,134.745250486925,16,69,1,947.610223786531,957.209673729668,952.989486620246,949.024888329022,956.970600954502,7.94571262548004,10.188821202052,135.538550386765,99.0608917610839,24.2558658605366,"https://www.google.com/maps/search/?api=1&query=24.25586586,99.06089176"
MORND-FLD-208,F208,Field,208,,241.688218159042,8,122,1,946.119704680797,976.281478455633,960.99233429104,947.464718360107,974.701972614362,27.2372542542554,13.6442035837602,243.851625034848,99.0619253443467,24.2561067143841,"https://www.google.com/maps/search/?api=1&query=24.25610671,99.06192534"
MORND-FLD-209,F209,Field,209,,237.869795977458,20,120,1,974.503252961547,982.171501718266,977.317559795984,974.75838426158,981.953241757957,7.19485749637772,8.82173981103704,238.743439526051,99.0623605381385,24.2569417844956,"https://www.google.com/maps/search/?api=1&query=24.25694178,99.06236054"
MORND-FLD-210,F210,Field,210,,275.200778131759,12,139,1,945.564530880138,983.841563264106,970.128420959491,947.257187060359,983.753711610484,36.4965245501256,21.970602455745,278.73586378756,99.0619183273777,24.2569797724061,"https://www.google.com/maps/search/?api=1&query=24.25697977,99.06191833"
MORND-FLD-211,F211,Field,211,,194.003130128851,6,99,1,963.39633784252,983.27203736412,976.721750296258,965.254608018602,983.201946625732,17.9473386071304,17.0341108514743,195.88406637355,99.0626475032474,24.2569500944119,"https://www.google.com/maps/search/?api=1&query=24.25695009,99.06264750"
MORND-FLD-212,F212,Field,212,,66.5154247802851,3,35,1,974.715769504033,982.257336383954,979.223553247529,976.185442859795,981.588061695566,5.40261883577034,13.9394745414157,66.8003074707527,99.0631738208283,24.2569859478172,"https://www.google.com/maps/search/?api=1&query=24.25698595,99.06317382"
MORND-FLD-213,F213,Field,213,,76.8725667056001,2,40,1,976.792179085902,982.576256082387,979.783900799884,977.35001753869,982.363567939656,5.01355040096576,9.87614923030876,77.0604110782381,99.0634882651694,24.2572354299837,"https://www.google.com/maps/search/?api=1&query=24.25723543,99.06348827"
MORND-FLD-214,F214,Field,214,,56.1081724538235,2,30,1,979.378758976584,981.733432970295,980.516893566843,979.51727688368,981.551439957378,2.0341630736981,5.33342152061593,56.1540128670003,99.0637258601959,24.2573648219574,"https://www.google.com/maps/search/?api=1&query=24.25736482,99.06372586"
MORND-FLD-215,F215,Field,215,,240.470234492515,13,122,1,973.570540202837,985.745011276924,981.004200979774,975.21661291495,985.091978302523,9.8753653875732,20.4589603519225,243.316197066604,99.0637083331717,24.2585357507822,"https://www.google.com/maps/search/?api=1&query=24.25853575,99.06370833"
MORND-FLD-216,F216,Field,216,,218.747615504598,14,111,1,971.581023547686,984.39522009008,979.94637063059,972.243188515512,984.050222860175,11.8070343446625,14.6752184385382,220.404088550151,99.0630273505133,24.2579196333812,"https://www.google.com/maps/search/?api=1&query=24.25791963,99.06302735"
MORND-FLD-217,F217,Field,217,,36.0897314524752,4,20,1,983.732563328685,984.301644250022,983.940322424542,983.764698218997,984.094073391287,0.32937517229027,4.03612718275722,36.2135933557232,99.0628120099123,24.2578256022895,"https://www.google.com/maps/search/?api=1&query=24.25782560,99.06281201"
MORND-FLD-218,F218,Field,218,,103.531861835604,6,53,1,979.14439010692,984.802833262829,983.569754035514,980.991852740965,984.475471335985,3.48361859502006,11.3771300476254,103.824174040269,99.0631954610777,24.2583369986735,"https://www.google.com/maps/search/?api=1&query=24.25833700,99.06319546"
MORND-FLD-219,F219,Field,219,,74.3402364209615,4,39,1,979.506272452398,985.587198196348,983.083629654877,979.947428766236,985.37713137298,5.42970260674383,13.5888883150049,74.7006310288448,99.0635324825072,24.2581567879385,"https://www.google.com/maps/search/?api=1&query=24.25815679,99.06353248"
MORND-FLD-220,F220,Field,220,,56.3589637416938,3,30,1,979.29319952891,991.33696839807,985.536635926093,981.222706461817,989.730701839619,8.50799537780244,23.4207880920515,57.3428205682453,99.0642869166993,24.2580088045406,"https://www.google.com/maps/search/?api=1&query=24.25800880,99.06428692"
MORND-FLD-221,F221,Field,221,,67.1676661910791,5,35,1,999.385384766332,1001.97596659217,1001.3968668645,1000.56480583671,1001.85247434947,1.28766851276532,4.76150162125474,67.371188758643,99.0656583756427,24.2582152859357,"https://www.google.com/maps/search/?api=1&query=24.25821529,99.06565838"
MORND-FLD-222,F222,Field,222,,56.4798061493134,4,30,1,977.487551533216,978.397688876389,978.106972298287,977.79007642615,978.3545341715,0.564457745349841,1.98973388321123,56.6399637723655,99.0637492281028,24.2567512621878,"https://www.google.com/maps/search/?api=1&query=24.25675126,99.06374923"
MORND-FLD-223,F223,Field,223,,302.03596596026,7,153,1,977.928815591188,1006.71520860058,992.680196218881,978.920540000742,1005.86167838603,26.9411383852869,10.8117678883617,303.594018197844,99.0650569981489,24.2573865287133,"https://www.google.com/maps/search/?api=1&query=24.25738653,99.06505700"
MORND-FLD-224,F224,Field,224,,738.985622346272,55,371,1,943.160909484177,969.2211436938,958.47234311278,943.727326619967,967.867915374615,24.1405887546482,15.7457063835482,742.898647428085,99.0656986211069,24.2556952652794,"https://www.google.com/maps/search/?api=1&query=24.25569527,99.06569862"
MORND-FLD-225,F225,Field,225,,61.3531300961945,3,32,1,936.725770913743,956.590373575078,946.13430731843,939.443415898092,953.049960468941,13.6065445708489,33.7513040414101,63.3360248513118,99.0659061112596,24.2554982175189,"https://www.google.com/maps/search/?api=1&query=24.25549822,99.06590611"
MORND-FLD-226,F226,Field,226,,167.132686414024,4,85,1,943.998329055049,992.07131134057,969.664853563391,946.861023046794,990.43138942019,43.5703663733952,35.4740068001232,174.47039990089,99.0658322321781,24.2563192796704,"https://www.google.com/maps/search/?api=1&query=24.25631928,99.06583223"
MORND-FLD-227,F227,Field,227,,144.114698539931,5,74,1,963.722446783725,999.604675303959,983.924558111013,966.72557945795,998.093998412789,31.3684189548394,30.0750132984253,148.16627168392,99.066078596016,24.2568659622581,"https://www.google.com/maps/search/?api=1&query=24.25686596,99.06607860"
MORND-FLD-228,F228,Field,228,,252.550175069489,11,128,1,944.636883369439,1006.62280904969,978.674474625876,947.441966155457,1004.9725919933,57.530625837839,34.7409720688215,260.085015140954,99.0665850980881,24.2567739229594,"https://www.google.com/maps/search/?api=1&query=24.25677392,99.06658510"
MORND-FLD-229,F229,Field,229,,198.767247695369,9,101,1,967.176021460175,1009.86761515501,987.233435132269,969.77914217878,1007.70271997465,37.923577795867,28.8556976637777,203.053805251248,99.0670925363026,24.2570402104558,"https://www.google.com/maps/search/?api=1&query=24.25704021,99.06709254"
MORND-FLD-230,F230,Field,230,,78.7189987629578,4,41,1,945.378447038023,968.943649346073,957.489843647596,948.458455116251,966.31259199225,17.8541368759986,30.602927359591,80.9893073030905,99.0667403275607,24.2559292281852,"https://www.google.com/maps/search/?api=1&query=24.25592923,99.06674033"
MORND-FLD-231,F231,Field,231,,217.054106724058,7,110,1,967.951869461153,1012.08409873438,990.104245972263,970.47472040046,1010.111684678,39.6369642775428,22.0970976738249,221.038747339075,99.067647381495,24.256919970912,"https://www.google.com/maps/search/?api=1&query=24.25691997,99.06764738"
MORND-FLD-232,F232,Field,232,,303.82524241053,7,153,1,945.651646723625,1010.97234652993,979.096216522843,949.126182675411,1009.04989090636,59.9237082309451,24.8475815899677,310.447223348732,99.0678733157681,24.2565205777811,"https://www.google.com/maps/search/?api=1&query=24.25652058,99.06787332"
MORND-FLD-233,F233,Field,233,,191.662117446074,7,97,1,964.427557662215,1010.2875585702,988.689999508251,966.920584058951,1008.64907814882,41.7284940898654,30.6494088903071,196.996170616565,99.0686654582591,24.2570119962031,"https://www.google.com/maps/search/?api=1&query=24.25701200,99.06866546"
MORND-FLD-234,F234,Field,234,,154.727438001327,5,79,1,966.98944676121,1009.73270304291,992.193334326877,970.901421011803,1007.8328328549,36.9314118430939,38.9481004438164,159.806828505956,99.0691969864929,24.2571839160943,"https://www.google.com/maps/search/?api=1&query=24.25718392,99.06919699"
MORND-FLD-235,F235,Field,235,,154.490239734396,6,79,1,970.942284285886,1009.95397464262,991.296804729938,973.793590909297,1008.0853375637,34.2917466544044,28.0569289471009,158.958814532037,99.0696545700808,24.257224095961,"https://www.google.com/maps/search/?api=1&query=24.25722410,99.06965457"
MORND-FLD-236,F236,Field,236,,94.90133662695,4,49,1,974.879452051234,995.324559251507,985.270260135369,976.951046267522,993.545145956522,16.5940996890001,22.5256717782557,96.5287638034097,99.0700024915562,24.2571532733069,"https://www.google.com/maps/search/?api=1&query=24.25715327,99.07000249"
MORND-FLD-237,F237,Field,237,,52.6959585917142,3,28,1,995.739460753086,1008.09305127623,1001.97314932684,997.95543091938,1005.92082433522,7.96539341584059,23.830505181092,53.3935761251688,99.0699900624531,24.2577300981058,"https://www.google.com/maps/search/?api=1&query=24.25773010,99.06999006"
MORND-FLD-238,F238,Field,238,,43.5394570700928,2,23,1,996.440161540558,1007.38574189086,1001.8856684757,998.895155877018,1004.87387607947,5.97872020245165,24.4285849823469,43.9759792881353,99.0702519131842,24.2579468898332,"https://www.google.com/maps/search/?api=1&query=24.25794689,99.07025191"
MORND-FLD-239,F239,Field,239,,47.5988762613218,2,25,1,999.684793802459,1012.06630980825,1005.71673200688,1001.93755092229,1009.50932692221,7.57177599992508,26.7063341228691,48.2491547686583,99.070370595974,24.2581933866629,"https://www.google.com/maps/search/?api=1&query=24.25819339,99.07037060"
MORND-FLD-240,F240,Field,240,,124.714553457621,6,64,1,982.756172003909,1011.84610454623,996.649460941494,984.751086924765,1009.65124874419,24.9001618194237,27.8466981991246,127.745600647051,99.0707474082019,24.2578230775462,"https://www.google.com/maps/search/?api=1&query=24.25782308,99.07074741"
MORND-FLD-241,F241,Field,241,,66.8046575700182,3,35,1,983.074227794976,1000.74456184396,992.29685972492,985.865054990508,998.378918503427,12.5138635129186,27.6605975263768,68.1123882326527,99.0709958090312,24.2574154561357,"https://www.google.com/maps/search/?api=1&query=24.25741546,99.07099581"
MORND-FLD-242,F242,Field,242,,66.5302152120888,4,35,1,982.864870341904,1001.71905711478,992.751639755586,985.959030459555,999.270964863101,13.3119344035459,29.0143593654122,68.3081190119484,99.0711559880695,24.2570762219438,"https://www.google.com/maps/search/?api=1&query=24.25707622,99.07115599"
MORND-FLD-243,F243,Field,243,,56.2627103071583,3,30,1,981.560292470826,998.035725363738,989.967011506896,984.25463386508,995.742108478093,11.4874746130128,30.8697370613603,57.755735975012,99.0710719530196,24.2566882778361,"https://www.google.com/maps/search/?api=1&query=24.25668828,99.07107195"
MORND-FLD-244,F244,Field,244,,48.6752452636078,2,26,1,981.40438748923,994.073557709244,988.52912191882,984.562915127195,992.341034527018,7.77811939982291,27.1075419022656,49.3648477683611,99.0709769007615,24.2564306450966,"https://www.google.com/maps/search/?api=1&query=24.25643065,99.07097690"
MORND-FLD-245,F245,Field,245,,67.0966688217475,3,35,1,980.425396785604,992.145531354438,987.035440980106,982.514426649379,991.172821201722,8.658394552343,19.8418703280774,67.893274355245,99.0706754839497,24.2561353382954,"https://www.google.com/maps/search/?api=1&query=24.25613534,99.07067548"
MORND-FLD-246,F246,Field,246,,47.465585299125,3,25,1,981.36066403052,990.200528850588,985.677458261121,983.10268484727,988.283977202355,5.18129235508491,18.8369649097173,48.0246873751574,99.07035925426,24.256034139099,"https://www.google.com/maps/search/?api=1&query=24.25603414,99.07035925"
MORND-FLD-247,F247,Field,247,,172.813295081604,8,88,1,918.093696266551,950.349341260134,937.069538768453,920.71006684572,950.053970778641,29.3439039329214,25.3196524538551,176.053257982227,99.0593521098093,24.2552747193247,"https://www.google.com/maps/search/?api=1&query=24.25527472,99.05935211"
MORND-FLD-248,F248,Field,248,,85.9613526323651,3,44,1,892.206189137778,911.176625024693,901.040108705035,893.45196473925,908.87670986951,15.4247451302599,24.4982924869696,87.5792532527585,99.0591352620206,24.2538608437151,"https://www.google.com/maps/search/?api=1&query=24.25386084,99.05913526"
MORND-FLD-249,F249,Field,249,,191.497591122452,8,97,1,911.930533463865,951.918060963927,932.501813466319,913.983150898554,950.111965695441,36.1288147968872,22.6683236424881,195.425404424667,99.0599611887217,24.2549235889533,"https://www.google.com/maps/search/?api=1&query=24.25492359,99.05996119"
MORND-FLD-250,F250,Field,250,,86.4758010229156,2,45,1,891.847469805871,908.259862837668,899.092365299193,892.718449663974,906.285830588403,13.5673809244289,22.7987562925629,87.6986314139709,99.0595165296433,24.2536989015737,"https://www.google.com/maps/search/?api=1&query=24.25369890,99.05951653"
MORND-FLD-251,F251,Field,251,,219.720401596199,6,111,1,907.237081989352,953.695114981657,931.320229565658,909.342262851487,952.007622856417,42.6653600049294,24.0811256988951,224.46328916675,99.0604194827596,24.2547652866097,"https://www.google.com/maps/search/?api=1&query=24.25476529,99.06041948"
MORND-FLD-252,F252,Field,252,,54.7994908012156,2,29,1,894.042389520732,906.164409551572,899.692430447118,895.797537688029,903.824197184089,8.02665949605966,23.2563462052415,55.4667318322281,99.0598592366032,24.2536288361918,"https://www.google.com/maps/search/?api=1&query=24.25362884,99.05985924"
MORND-FLD-253,F253,Field,253,,229.164358538937,8,116,1,904.065551058735,950.200677809106,929.186848657159,906.932318819678,948.511586665636,41.5792678459585,25.0740320144294,234.011681394401,99.0607975311242,24.2544642750752,"https://www.google.com/maps/search/?api=1&query=24.25446428,99.06079753"
MORND-FLD-254,F254,Field,254,,52.6877400123579,2,28,1,901.247859345665,917.178667880539,909.178531558402,904.12441494603,914.302731468087,10.178316522057,30.5468008834566,53.7933149423844,99.060541236602,24.2538664151261,"https://www.google.com/maps/search/?api=1&query=24.25386642,99.06054124"
MORND-FLD-255,F255,Field,255,,69.0914011314033,3,36,1,900.832262528082,920.848589616397,910.839739656239,903.543704080139,918.350431081988,14.8067270018488,31.7295067090156,71.3180912931653,99.0609323686723,24.253920119119,"https://www.google.com/maps/search/?api=1&query=24.25392012,99.06093237"
MORND-FLD-256,F256,Field,256,,74.320765877813,4,39,1,902.561596542716,922.161104355652,910.852182952556,903.293300419816,919.186190971134,15.892890551318,31.8135285517727,76.5202727982271,99.061522003054,24.2538298986214,"https://www.google.com/maps/search/?api=1&query=24.25382990,99.06152200"
MORND-FLD-257,F257,Field,257,,65.1428124135959,2,34,1,903.999291817415,923.930432039028,912.661349273763,905.416736216035,920.468112002158,15.051375786123,35.3179552806777,67.0765633700079,99.0620038728942,24.2538299804636,"https://www.google.com/maps/search/?api=1&query=24.25382998,99.06200387"
MORND-FLD-258,F258,Field,258,,76.1101392611331,3,40,1,906.458342216941,923.599714141337,913.338903030288,906.715069966128,921.129752274518,14.4146823083902,29.3936418371422,77.8441943287227,99.0624507288818,24.2538021606014,"https://www.google.com/maps/search/?api=1&query=24.25380216,99.06245073"
MORND-FLD-259,F259,Field,259,,66.3446409681754,2,35,1,909.264922677378,922.166976769658,914.056768656132,909.79482795776,919.454711324803,9.65988336704243,25.1991281175061,67.1717739462461,99.0627434832872,24.2539074569358,"https://www.google.com/maps/search/?api=1&query=24.25390746,99.06274348"
MORND-FLD-260,F260,Field,260,,265.978344586709,8,134,1,910.137273489119,963.873266443684,939.504013490485,910.738102585579,962.804463242156,52.0663606565769,31.6572278905583,273.563141772934,99.0624025417082,24.2547374298223,"https://www.google.com/maps/search/?api=1&query=24.25473743,99.06240254"
MORND-FLD-261,F261,Field,261,,81.0390585351147,4,42,1,922.166976769658,943.514768661328,933.459370731026,924.986968301576,941.555094160181,16.5681258586045,28.457108403297,82.940259949048,99.0623983291854,24.2544441730283,"https://www.google.com/maps/search/?api=1&query=24.25444417,99.06239833"
MORND-FLD-262,F262,Field,262,,177.852476790476,10,90,1,919.442948436019,944.188447067631,934.906496289451,921.471161702206,943.628476773418,22.1573150712125,22.6991260114168,180.27836357306,99.0616268972848,24.254494120893,"https://www.google.com/maps/search/?api=1&query=24.25449412,99.06162690"
MORND-FLD-263,F263,Field,263,,154.132752687397,5,79,1,929.189002357696,970.482058798853,952.485476911339,932.261244972722,968.884791308586,36.6235463358641,32.8335240760508,159.12376352581,99.0643792215847,24.2553204162059,"https://www.google.com/maps/search/?api=1&query=24.25532042,99.06437922"
MORND-FLD-264,F264,Field,264,,120.326371052005,7,62,1,921.361748400644,955.168682515298,939.575400127443,924.23270381802,953.394532380581,29.1618285625609,35.6340784446897,124.522716186077,99.0638967292399,24.2549000466871,"https://www.google.com/maps/search/?api=1&query=24.25490005,99.06389673"
MORND-FLD-265,F265,Field,265,,97.1503029836614,9,50,1,912.760257766495,931.784138680564,919.855669850847,913.543053416387,928.340445958633,14.7973925422466,28.1570668764388,98.6981821109401,99.0635114036559,24.2543847675703,"https://www.google.com/maps/search/?api=1&query=24.25438477,99.06351140"
MORND-FLD-266,F266,Field,266,,188.172415301668,8,96,1,929.435590531404,977.116813045094,957.513562883223,932.43822875038,976.517284047997,44.0790552976166,33.4961269707129,194.384722285499,99.0630790178402,24.2558257806251,"https://www.google.com/maps/search/?api=1&query=24.25582578,99.06307902"
MORND-FLD-267,F267,Field,267,,221.35280952722,9,112,1,933.234697330549,981.549375366808,962.04967946936,935.510508061488,980.608862743842,45.0983546823541,31.8178300165226,227.53502659202,99.0637774227185,24.2558822472691,"https://www.google.com/maps/search/?api=1&query=24.25588225,99.06377742"
MORND-FLD-268,F268,Field,268,,264.223764028424,14,134,1,932.857432448752,988.449965926924,965.450398520651,936.365912541054,987.534707715054,51.1687951739995,29.3263810927293,270.78312872189,99.0646743872263,24.2558950116004,"https://www.google.com/maps/search/?api=1&query=24.25589501,99.06467439"
MORND-FLD-269,F269,Field,269,,118.94800449028,5,61,1,941.729410696426,974.358708677351,959.400434054584,945.280112576741,972.2687059813,26.9885934045584,30.5231492268628,122.293267617597,99.0650317139684,24.2556367771936,"https://www.google.com/maps/search/?api=1&query=24.25563678,99.06503171"
MORND-FLD-270,F270,Field,270,,489.730284083154,17,246,0.995934959349594,807.720069175291,821.104763911105,813.412665291161,808.489229746743,820.048262747196,11.5590330004522,13.7460848467951,491.753830988506,99.0629958033594,24.2435090762986,"https://www.google.com/maps/search/?api=1&query=24.24350908,99.06299580"
MORND-FLD-271,F271,Field,271,,291.357547125824,11,147,1,818.822931247783,835.043020479723,831.785638625043,821.285548198746,834.966309596011,13.6807613972652,16.4666519177003,292.615416703403,99.0612958991152,24.243445606732,"https://www.google.com/maps/search/?api=1&query=24.24344561,99.06129590"
MORND-FLD-272,F272,Field,272,,107.137226825867,8,55,1,813.469243335809,823.995324541306,820.724646924893,814.434215597614,823.739406397669,9.30519080005479,22.1568817968826,108.256816939572,99.0622922813983,24.245098529986,"https://www.google.com/maps/search/?api=1&query=24.24509853,99.06229228"
MORND-FLD-273,F273,Field,273,,297.69276159681,17,150,1,839.536004618834,864.111004284934,844.668623356515,840.066302912169,862.229359192143,22.1630562799737,31.9876864600469,301.278298963235,99.0625329894783,24.2456919739701,"https://www.google.com/maps/search/?api=1&query=24.24569197,99.06253299"
MORND-FLD-274,F274,Field,274,,235.940995263088,11,119,0.991596638655462,809.682191267339,818.746735802034,817.27168148805,812.771804576077,818.7317946973,5.95999012122331,12.162590026263,236.681433187772,99.0610850945826,24.2421497533451,"https://www.google.com/maps/search/?api=1&query=24.24214975,99.06108509"
MORND-FLD-275,F275,Field,275,,74.3831873944431,2,39,0.974358974358974,821.875614301856,825.951196818164,824.463404525795,822.644711247154,825.531874405099,2.88716315794488,7.75260047287329,74.4641266816018,99.0592982543853,24.2420218086477,"https://www.google.com/maps/search/?api=1&query=24.24202181,99.05929825"
MORND-FLD-276,F276,Field,276,,199.49697553506,5,101,0.97029702970297,813.997948146783,826.784301233633,820.99815009006,814.450271494161,826.422524332213,11.9722528380521,10.0659062999762,200.002365835497,99.0590437666121,24.2433487347413,"https://www.google.com/maps/search/?api=1&query=24.24334873,99.05904377"
MORND-FLD-277,F277,Field,277,,214.671236769478,6,109,1,810.341908801641,825.261201167614,817.965776860725,810.831944151625,824.6437814356,13.8118372839747,13.716849155225,215.652197602876,99.0589970824882,24.2432062817839,"https://www.google.com/maps/search/?api=1&query=24.24320628,99.05899708"
MORND-FLD-278,F278,Field,278,,82.8994209444015,3,43,1,813.156545939741,821.527252369547,816.886199394884,813.35933407519,820.824913458946,7.46557938375531,14.8332390066718,83.385553511965,99.0591354723192,24.2437579345634,"https://www.google.com/maps/search/?api=1&query=24.24375793,99.05913547"
MORND-FLD-279,F279,Field,279,,73.5452494922016,2,38,1,815.995401178569,825.713339052933,819.878632152959,816.36601652637,824.241798855249,7.8757823288795,17.8202495343857,74.0498904594475,99.059590350635,24.2438188739588,"https://www.google.com/maps/search/?api=1&query=24.24381887,99.05959035"
MORND-FLD-280,F280,Field,280,,274.995650212232,6,139,0.992805755395683,811.64739184893,834.358753652019,825.727204520114,812.536730464199,834.106290250585,21.5695597863865,18.2614386857347,278.019848014463,99.0606098156339,24.2427886027441,"https://www.google.com/maps/search/?api=1&query=24.24278860,99.06060982"
MORND-FLD-281,F281,Field,281,,132.992724104423,3,68,0.985294117647059,817.497256093918,828.8509202167,824.144415427784,818.549201265704,828.413486178433,9.86428491272829,11.3944976884751,134.143302191798,99.0601118296471,24.242194214143,"https://www.google.com/maps/search/?api=1&query=24.24219421,99.06011183"
MORND-FLD-282,F282,Field,282,,83.9337700999119,2,43,0.976744186046512,820.308399446163,825.767250035049,823.939727615976,821.248432096296,825.557889148035,4.30945705173883,9.82556368834718,84.0852210432378,99.0596844891026,24.2420379342038,"https://www.google.com/maps/search/?api=1&query=24.24203793,99.05968449"
