road_id,short_id,road_class,source_feature_id,paper_road_id,representative_longitude_deg,representative_latitude_deg,coordinate_reference_system,google_maps_lookup_url,source_note
MORND-MAJ-001,M001,Major,1,,99.0678662210346,24.2462131527292,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24621315,99.06786622",Manually digitized with Google satellite imagery as reference
MORND-MAJ-002,M002,Major,2,A,99.0659983325898,24.2491631910777,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24916319,99.06599833",Manually digitized with Google satellite imagery as reference
MORND-MAJ-003,M003,Major,3,,99.060433369022,24.2457634415349,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24576344,99.06043337",Manually digitized with Google satellite imagery as reference
MORND-MAJ-004,M004,Major,4,,99.059663178326,24.2492708718471,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24927087,99.05966318",Manually digitized with Google satellite imagery as reference
MORND-MAJ-005,M005,Major,5,,99.0666194526509,24.2533820799495,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25338208,99.06661945",Manually digitized with Google satellite imagery as reference
MORND-MAJ-006,M006,Major,6,,99.0598530386363,24.2425968990369,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24259690,99.05985304",Manually digitized with Google satellite imagery as reference
MORND-MAJ-007,M007,Major,7,,99.0620490944242,24.2557406357567,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25574064,99.06204909",Manually digitized with Google satellite imagery as reference
MORND-MAJ-008,M008,Major,8,,99.0617708942783,24.2492274350455,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24922744,99.06177089",Manually digitized with Google satellite imagery as reference
MORND-MAJ-009,M009,Major,9,,99.0645107966201,24.2577135962826,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25771360,99.06451080",Manually digitized with Google satellite imagery as reference
MORND-FLD-001,F001,Field,1,,99.0685534094118,24.2499771262392,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24997713,99.06855341",Manually digitized with Google satellite imagery as reference
MORND-FLD-002,F002,Field,2,,99.0695787907596,24.2498284384352,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24982844,99.06957879",Manually digitized with Google satellite imagery as reference
MORND-FLD-003,F003,Field,3,,99.0707050666512,24.2493441293468,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24934413,99.07070507",Manually digitized with Google satellite imagery as reference
MORND-FLD-004,F004,Field,4,,99.0706826462055,24.2518987015672,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25189870,99.07068265",Manually digitized with Google satellite imagery as reference
MORND-FLD-005,F005,Field,5,,99.0679715833491,24.2477377719307,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24773777,99.06797158",Manually digitized with Google satellite imagery as reference
MORND-FLD-006,F006,Field,6,,99.0649661405107,24.2491637873403,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24916379,99.06496614",Manually digitized with Google satellite imagery as reference
MORND-FLD-007,F007,Field,7,,99.0694781759332,24.2547341222979,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25473412,99.06947818",Manually digitized with Google satellite imagery as reference
MORND-FLD-008,F008,Field,8,,99.0699126612706,24.2542406445157,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25424064,99.06991266",Manually digitized with Google satellite imagery as reference
MORND-FLD-009,F009,Field,9,,99.0694148872605,24.2531464721712,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25314647,99.06941489",Manually digitized with Google satellite imagery as reference
MORND-FLD-010,F010,Field,10,,99.0683493443233,24.2525889876725,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25258899,99.06834934",Manually digitized with Google satellite imagery as reference
MORND-FLD-011,F011,Field,11,,99.0635311483098,24.252298442949,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25229844,99.06353115",Manually digitized with Google satellite imagery as reference
MORND-FLD-012,F012,Field,12,,99.0655982039672,24.2522270009571,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25222700,99.06559820",Manually digitized with Google satellite imagery as reference
MORND-FLD-013,F013,Field,13,,99.0683549440772,24.2521334878445,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25213349,99.06835494",Manually digitized with Google satellite imagery as reference
MORND-FLD-014,F014,Field,14,C,99.0645727044827,24.2580996382974,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25809964,99.06457270",Manually digitized with Google satellite imagery as reference
MORND-FLD-015,F015,Field,15,,99.0655719121078,24.2514059678126,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25140597,99.06557191",Manually digitized with Google satellite imagery as reference
MORND-FLD-016,F016,Field,16,,99.0674270718805,24.251667846974,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25166785,99.06742707",Manually digitized with Google satellite imagery as reference
MORND-FLD-017,F017,Field,17,,99.0718790881129,24.2527898481289,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25278985,99.07187909",Manually digitized with Google satellite imagery as reference
MORND-FLD-018,F018,Field,18,,99.0716577622691,24.2543489205741,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25434892,99.07165776",Manually digitized with Google satellite imagery as reference
MORND-FLD-019,F019,Field,19,,99.0724871483466,24.2560411809357,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25604118,99.07248715",Manually digitized with Google satellite imagery as reference
MORND-FLD-020,F020,Field,20,,99.0708483974178,24.254224355193,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25422436,99.07084840",Manually digitized with Google satellite imagery as reference
MORND-FLD-021,F021,Field,21,,99.0641028603758,24.2545580484687,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25455805,99.06410286",Manually digitized with Google satellite imagery as reference
MORND-FLD-022,F022,Field,22,,99.0698265936453,24.2515246619578,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25152466,99.06982659",Manually digitized with Google satellite imagery as reference
MORND-FLD-023,F023,Field,23,,99.0704174419074,24.2515917634857,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25159176,99.07041744",Manually digitized with Google satellite imagery as reference
MORND-FLD-024,F024,Field,24,,99.0713509244615,24.251019714252,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25101971,99.07135092",Manually digitized with Google satellite imagery as reference
MORND-FLD-025,F025,Field,25,,99.0701824066811,24.2512253423485,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25122534,99.07018241",Manually digitized with Google satellite imagery as reference
MORND-FLD-026,F026,Field,26,,99.0710932980863,24.2507300099832,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25073001,99.07109330",Manually digitized with Google satellite imagery as reference
MORND-FLD-027,F027,Field,27,,99.0697355033752,24.2510246966949,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25102470,99.06973550",Manually digitized with Google satellite imagery as reference
MORND-FLD-028,F028,Field,28,,99.0693123553413,24.250462090286,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25046209,99.06931236",Manually digitized with Google satellite imagery as reference
MORND-FLD-029,F029,Field,29,,99.0661290410516,24.2484677327436,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24846773,99.06612904",Manually digitized with Google satellite imagery as reference
MORND-FLD-030,F030,Field,30,,99.0656065432493,24.2481751727726,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24817517,99.06560654",Manually digitized with Google satellite imagery as reference
MORND-FLD-031,F031,Field,31,,99.0654162708274,24.2494882766781,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24948828,99.06541627",Manually digitized with Google satellite imagery as reference
MORND-FLD-032,F032,Field,32,,99.0650895166753,24.2486393093196,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24863931,99.06508952",Manually digitized with Google satellite imagery as reference
MORND-FLD-033,F033,Field,33,,99.0647002240287,24.2472479638306,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24724796,99.06470022",Manually digitized with Google satellite imagery as reference
MORND-FLD-034,F034,Field,34,,99.0665049539258,24.2496824522421,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24968245,99.06650495",Manually digitized with Google satellite imagery as reference
MORND-FLD-035,F035,Field,35,,99.0670860922354,24.2495847725196,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24958477,99.06708609",Manually digitized with Google satellite imagery as reference
MORND-FLD-036,F036,Field,36,,99.0666679601555,24.2491499617598,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24914996,99.06666796",Manually digitized with Google satellite imagery as reference
MORND-FLD-037,F037,Field,37,,99.0675266585008,24.2498787821406,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24987878,99.06752666",Manually digitized with Google satellite imagery as reference
MORND-FLD-038,F038,Field,38,,99.0679032478253,24.2496495879938,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24964959,99.06790325",Manually digitized with Google satellite imagery as reference
MORND-FLD-039,F039,Field,39,,99.0683673128532,24.2499324277383,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24993243,99.06836731",Manually digitized with Google satellite imagery as reference
MORND-FLD-040,F040,Field,40,,99.0690114866029,24.2502162673208,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25021627,99.06901149",Manually digitized with Google satellite imagery as reference
MORND-FLD-041,F041,Field,41,,99.0671415051885,24.2484456077402,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24844561,99.06714151",Manually digitized with Google satellite imagery as reference
MORND-FLD-042,F042,Field,42,,99.0674548988649,24.2486996409348,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24869964,99.06745490",Manually digitized with Google satellite imagery as reference
MORND-FLD-043,F043,Field,43,,99.0681841095262,24.2486501717377,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24865017,99.06818411",Manually digitized with Google satellite imagery as reference
MORND-FLD-044,F044,Field,44,,99.0685889799131,24.2489435108876,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24894351,99.06858898",Manually digitized with Google satellite imagery as reference
MORND-FLD-045,F045,Field,45,,99.0689209155921,24.2490908549751,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24909085,99.06892092",Manually digitized with Google satellite imagery as reference
MORND-FLD-046,F046,Field,46,,99.069548582968,24.2490124049471,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24901240,99.06954858",Manually digitized with Google satellite imagery as reference
MORND-FLD-047,F047,Field,47,,99.0700317232529,24.2494618902475,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24946189,99.07003172",Manually digitized with Google satellite imagery as reference
MORND-FLD-048,F048,Field,48,,99.0705717584409,24.2497028948975,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24970289,99.07057176",Manually digitized with Google satellite imagery as reference
MORND-FLD-049,F049,Field,49,,99.0700842671035,24.2502068542531,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25020685,99.07008427",Manually digitized with Google satellite imagery as reference
MORND-FLD-050,F050,Field,50,,99.0708339391672,24.2500630091649,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25006301,99.07083394",Manually digitized with Google satellite imagery as reference
MORND-FLD-051,F051,Field,51,,99.0715021481728,24.2500894961542,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25008950,99.07150215",Manually digitized with Google satellite imagery as reference
MORND-FLD-052,F052,Field,52,,99.0679789838679,24.2475270553555,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24752706,99.06797898",Manually digitized with Google satellite imagery as reference
MORND-FLD-053,F053,Field,53,,99.0722761905308,24.2485389279908,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24853893,99.07227619",Manually digitized with Google satellite imagery as reference
MORND-FLD-054,F054,Field,54,,99.0653691646685,24.2472148782904,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24721488,99.06536916",Manually digitized with Google satellite imagery as reference
MORND-FLD-055,F055,Field,55,,99.0657495918425,24.2461922977816,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24619230,99.06574959",Manually digitized with Google satellite imagery as reference
MORND-FLD-056,F056,Field,56,,99.0659678090556,24.2470398042816,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24703980,99.06596781",Manually digitized with Google satellite imagery as reference
MORND-FLD-057,F057,Field,57,,99.0663990193342,24.2461313947605,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24613139,99.06639902",Manually digitized with Google satellite imagery as reference
MORND-FLD-058,F058,Field,58,,99.0665494681524,24.2468904714033,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24689047,99.06654947",Manually digitized with Google satellite imagery as reference
MORND-FLD-059,F059,Field,59,,99.0670524990501,24.2468429904897,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24684299,99.06705250",Manually digitized with Google satellite imagery as reference
MORND-FLD-060,F060,Field,60,,99.0671896771241,24.246052814676,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24605281,99.06718968",Manually digitized with Google satellite imagery as reference
MORND-FLD-061,F061,Field,61,,99.0671562225727,24.2475463391387,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24754634,99.06715622",Manually digitized with Google satellite imagery as reference
MORND-FLD-062,F062,Field,62,,99.068014899951,24.2480139037768,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24801390,99.06801490",Manually digitized with Google satellite imagery as reference
MORND-FLD-063,F063,Field,63,,99.0684435357429,24.2479654154084,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24796542,99.06844354",Manually digitized with Google satellite imagery as reference
MORND-FLD-064,F064,Field,64,,99.0688773989521,24.2478084955437,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24780850,99.06887740",Manually digitized with Google satellite imagery as reference
MORND-FLD-065,F065,Field,65,,99.0699942783436,24.2476158707181,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24761587,99.06999428",Manually digitized with Google satellite imagery as reference
MORND-FLD-066,F066,Field,66,,99.0698001405272,24.2481495463608,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24814955,99.06980014",Manually digitized with Google satellite imagery as reference
MORND-FLD-067,F067,Field,67,,99.0702416513988,24.2484682048264,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24846820,99.07024165",Manually digitized with Google satellite imagery as reference
MORND-FLD-068,F068,Field,68,,99.0709674120177,24.2475138794823,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24751388,99.07096741",Manually digitized with Google satellite imagery as reference
MORND-FLD-069,F069,Field,69,,99.0708695471374,24.2482364940833,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24823649,99.07086955",Manually digitized with Google satellite imagery as reference
MORND-FLD-070,F070,Field,70,,99.0705945006011,24.2489939623709,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24899396,99.07059450",Manually digitized with Google satellite imagery as reference
MORND-FLD-071,F071,Field,71,,99.0710317518864,24.2487479883117,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24874799,99.07103175",Manually digitized with Google satellite imagery as reference
MORND-FLD-072,F072,Field,72,,99.0712716561017,24.2490347449947,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24903474,99.07127166",Manually digitized with Google satellite imagery as reference
MORND-FLD-073,F073,Field,73,,99.0629862368345,24.2502673217174,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25026732,99.06298624",Manually digitized with Google satellite imagery as reference
MORND-FLD-074,F074,Field,74,,99.0638386464323,24.2493994556523,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24939946,99.06383865",Manually digitized with Google satellite imagery as reference
MORND-FLD-075,F075,Field,75,,99.0640043589434,24.2497119126233,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24971191,99.06400436",Manually digitized with Google satellite imagery as reference
MORND-FLD-076,F076,Field,76,,99.0635017030509,24.2494705667104,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24947057,99.06350170",Manually digitized with Google satellite imagery as reference
MORND-FLD-077,F077,Field,77,,99.0645359740125,24.2498580735412,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24985807,99.06453597",Manually digitized with Google satellite imagery as reference
MORND-FLD-078,F078,Field,78,,99.0648907279228,24.2502038042444,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25020380,99.06489073",Manually digitized with Google satellite imagery as reference
